# time	Xh_Frames	P100_Output	Drive_Eh1	Laser_probe	
6.210387500000000262e-07	-3.695312499999969802e-02	-8.203124999999977796e-03	-2.375000000000015987e-03	1.617187500000005773e-03
6.210787500000000715e-07	-1.062499999999966249e-02	-2.656249999999971134e-03	1.984374999999982681e-03	2.484374999999983125e-03
6.211187500000000110e-07	-1.640624999999973355e-02	-1.031249999999983569e-03	3.906249999999777955e-04	-4.453125000000168754e-04
6.211587500000000564e-07	-1.874999999999626965e-03	-1.875000000000015543e-03	-3.015625000000021760e-03	-1.406250000000053291e-04
6.211987499999999958e-07	-3.585937499999980460e-02	-6.718749999999884537e-04	-8.750000000000146549e-04	-7.187500000000179856e-04
6.212387500000000412e-07	-3.820312499999989342e-02	-6.093749999999675815e-04	2.671874999999990230e-03	-1.953125000000166533e-04
6.212787499999999807e-07	-1.218750000000001776e-02	4.687500000000177636e-05	5.734374999999958256e-03	2.968750000000019984e-04
6.213187500000000260e-07	1.460937500000003553e-02	-4.078124999999988010e-03	6.718749999999884537e-04	2.640625000000007550e-03
6.213587500000000714e-07	-1.601562499999964473e-02	-2.531249999999984901e-03	-6.250000000000421885e-04	1.250000000000001110e-03
6.213987500000000109e-07	-3.304687499999969802e-02	-5.078124999999988898e-03	-7.031250000000266454e-04	1.609374999999996225e-03
6.214387500000000562e-07	-2.984374999999994671e-02	-5.031249999999987121e-03	-2.890625000000035527e-03	-8.046875000000119904e-04
6.214787499999999957e-07	-3.093749999999984013e-02	-3.765624999999994671e-03	2.296874999999976019e-03	2.796875000000004219e-03
6.215187500000000410e-07	-2.671874999999968026e-02	-3.781250000000013767e-03	3.281249999999569233e-04	1.148437499999988010e-03
6.215587499999999805e-07	-2.507812499999984013e-02	3.281250000000124345e-04	8.437499999999764633e-04	-6.796874999999980016e-04
6.215987500000000259e-07	-6.249999999998756550e-04	-1.124999999999987121e-03	-3.875000000000017319e-03	4.765624999999995559e-04
6.216387500000000712e-07	-1.531249999999984013e-02	1.624999999999987566e-03	3.937499999999982681e-03	-2.421875000000184297e-04
6.216787500000000107e-07	-3.937499999999971578e-02	-3.437499999999982236e-03	1.437499999999980460e-03	2.523437500000003109e-03
6.217187500000000561e-07	-2.765624999999971578e-02	-3.093750000000006217e-03	7.749999999999979128e-03	1.828124999999986011e-03
6.217587499999999956e-07	-2.031249999999928946e-03	-4.593750000000007550e-03	2.968749999999742428e-04	1.929687499999999112e-03
6.217987500000000409e-07	1.601562500000008882e-02	-3.265624999999994227e-03	-2.015625000000020872e-03	1.171874999999988898e-03
6.218387499999999804e-07	-1.882812499999975131e-02	-2.937499999999981792e-03	-7.031250000000266454e-04	1.140625000000006217e-03
6.218787500000000257e-07	-3.695312499999969802e-02	-9.000000000000007994e-03	-1.250000000000028866e-03	1.976562500000000888e-03
